,email_open_rate,time_in_product_mins,country_AU,devices_Desktop,referrer_channels_Direct,referrer_channels_None,referrer_channels_Organic,campaigns_au_nz_eofy,campaigns_au_nz_mobile_product_launch,industries_Construction,industries_Education,industries_Finance,industries_Healthcare,industries_Hospitality
3327,0.0,13.44,0,1,0,1,0,0,0,1,0,0,0,0
3328,5.0,18.91,0,1,0,0,0,1,0,0,0,0,1,0
3329,16.0,22.62,0,0,0,0,1,0,1,0,1,0,0,0
3330,75.0,63.23,0,0,0,0,0,0,1,0,0,0,1,0
3331,12.0,16.78,0,1,0,0,0,1,0,0,0,1,0,0
3332,28.0,20.49,0,0,0,0,0,1,0,1,0,0,0,0
3333,3.0,24.77,1,0,0,1,0,1,0,0,0,1,0,0
3334,32.0,21.66,0,0,0,0,0,0,1,0,0,0,0,0
3335,42.0,21.36,0,1,0,0,1,0,0,1,0,0,0,0
3336,69.0,17.07,1,0,0,0,0,0,1,0,0,0,1,0
3337,23.0,65.59,0,0,0,0,1,1,0,0,0,0,0,0
3338,79.0,14.83,1,0,0,0,0,0,1,0,0,0,0,1
3339,9.0,18.24,0,1,0,0,1,1,0,0,0,1,0,0
3340,96.0,21.12,0,1,0,0,0,0,0,1,0,0,0,0
3341,35.0,24.43,1,1,1,0,0,1,0,0,0,1,0,0
3342,94.0,21.1,0,1,0,0,0,1,0,1,0,0,0,0
3343,30.0,20.44,0,1,0,0,0,1,0,0,0,1,0,0
3344,38.0,22.33,0,0,1,0,0,0,1,0,0,1,0,0
3345,64.0,70.77,0,1,1,0,0,0,0,1,0,0,0,0
3346,81.0,66.26,0,1,1,0,0,1,0,0,0,1,0,0
3347,23.0,25.37,0,1,1,0,0,1,0,0,0,0,0,1
3348,89.0,10.2,0,0,0,0,0,0,1,0,0,1,0,0
3349,72.0,18.13,0,1,0,0,1,0,0,0,1,0,0,0
3350,95.0,18.74,0,0,1,0,0,0,1,0,0,0,1,0
3351,87.0,12.49,0,0,0,0,0,1,0,0,0,0,0,1
3352,47.0,19.79,0,0,0,1,0,0,1,0,0,1,0,0
3353,81.0,21.51,0,0,0,1,0,0,1,0,1,0,0,0
3354,76.0,21.75,0,0,0,0,1,0,1,0,0,0,0,0
3355,45.0,21.96,0,1,1,0,0,1,0,0,0,0,0,1
3356,4.0,71.26,1,0,0,0,1,0,1,0,0,1,0,0
3357,2.0,19.28,0,0,1,0,0,0,0,1,0,0,0,0
3358,39.0,19.28,0,0,0,1,0,0,1,0,0,1,0,0
3359,42.0,68.74,0,1,0,0,0,1,0,0,0,1,0,0
3360,57.0,25.26,0,1,0,0,0,0,0,0,0,1,0,0
3361,80.0,20.27,1,1,0,0,0,0,0,0,0,1,0,0
3362,95.0,58.95,0,0,0,0,1,0,0,0,0,1,0,0
3363,13.0,18.83,1,0,0,0,1,0,0,0,0,0,1,0
3364,32.0,20.24,0,0,0,0,0,0,1,1,0,0,0,0
3365,80.0,9.08,1,1,1,0,0,0,0,0,1,0,0,0
3366,59.0,21.76,1,0,0,0,0,0,1,0,0,1,0,0
3367,95.0,19.03,0,1,1,0,0,0,0,0,0,1,0,0
3368,33.0,20.46,0,1,1,0,0,1,0,0,0,0,0,0
3369,66.0,75.52,0,1,0,0,0,1,0,0,0,0,0,0
3370,88.0,72.09,1,1,1,0,0,1,0,0,0,1,0,0
3371,58.0,19.83,0,0,0,0,1,0,1,0,0,0,1,0
3372,72.0,16.68,0,0,0,0,0,0,1,0,0,0,1,0
3373,34.0,74.45,0,1,0,0,1,0,0,0,0,1,0,0
3374,66.0,61.58,0,0,0,0,1,0,1,0,0,0,1,0
3375,93.0,25.4,0,0,0,0,1,0,0,0,0,0,1,0
3376,52.0,16.72,0,0,0,0,0,0,1,0,0,1,0,0
3377,91.0,21.78,1,0,0,1,0,0,1,0,0,1,0,0
3378,68.0,12.89,1,0,0,0,1,0,1,0,0,1,0,0
3379,57.0,13.36,0,1,0,0,0,1,0,0,0,0,0,0
3380,16.0,15.22,1,0,0,0,0,0,1,0,0,0,1,0
3381,62.0,21.59,0,1,0,0,1,1,0,0,0,0,1,0
3382,3.0,24.54,0,0,0,0,0,0,0,1,0,0,0,0
3383,5.0,21.93,1,0,1,0,0,1,0,0,0,0,0,0
3384,66.0,23.78,0,0,0,0,0,0,1,0,0,1,0,0
3385,92.0,27.31,0,1,0,1,0,1,0,0,0,1,0,0
3386,27.0,25.27,0,0,0,1,0,0,1,1,0,0,0,0
3387,42.0,18.45,0,1,0,0,0,0,0,0,1,0,0,0
3388,1.0,17.1,1,1,1,0,0,0,0,0,1,0,0,0
3389,7.0,21.38,0,1,0,0,1,1,0,1,0,0,0,0
3390,78.0,22.08,0,1,1,0,0,0,0,1,0,0,0,0
3391,67.0,28.39,0,0,0,0,1,0,1,0,0,1,0,0
3392,81.0,22.44,1,1,0,0,0,1,0,1,0,0,0,0
3393,82.0,73.9,0,0,1,0,0,0,1,0,0,0,0,1
3394,63.0,23.84,0,0,0,0,0,0,1,1,0,0,0,0
3395,73.0,72.52,1,1,0,0,1,0,0,0,0,0,1,0
3396,4.0,16.95,0,1,0,0,0,0,0,0,1,0,0,0
3397,81.0,63.52,0,0,1,0,0,0,1,0,0,0,1,0
3398,88.0,23.15,0,0,0,0,1,0,1,1,0,0,0,0
3399,16.0,16.39,0,0,0,0,1,0,0,1,0,0,0,0
3400,93.0,67.01,0,0,1,0,0,0,1,0,0,1,0,0
3401,94.0,16.84,0,1,1,0,0,1,0,1,0,0,0,0
3402,74.0,18.99,0,0,0,0,1,0,1,0,1,0,0,0
3403,16.0,16.78,0,0,0,0,1,0,1,0,0,0,0,0
3404,97.0,21.11,0,1,1,0,0,0,0,0,0,0,1,0
3405,26.0,18.96,0,0,1,0,0,0,1,1,0,0,0,0
3406,35.0,25.11,0,1,1,0,0,0,0,0,0,0,0,1
3407,44.0,21.52,0,1,1,0,0,1,0,0,0,0,1,0
3408,47.0,23.49,1,0,0,0,1,0,1,1,0,0,0,0
3409,93.0,13.75,1,0,1,0,0,0,1,0,0,1,0,0
3410,91.0,25.14,0,1,0,0,1,0,0,0,1,0,0,0
3411,77.0,15.25,0,0,0,0,0,0,1,0,0,0,0,0
3412,63.0,22.28,0,0,0,0,0,0,1,0,1,0,0,0
3413,97.0,20.09,0,1,1,0,0,0,0,0,0,0,1,0
3414,60.0,24.65,0,1,0,0,0,0,0,0,0,0,0,0
3415,75.0,21.67,0,1,0,0,0,0,0,0,0,1,0,0
3416,35.0,71.48,0,0,1,0,0,0,0,1,0,0,0,0
3417,8.0,19.68,0,1,0,0,0,1,0,0,0,0,1,0
3418,46.0,20.22,0,1,1,0,0,0,0,0,1,0,0,0
3419,70.0,28.89,1,1,1,0,0,1,0,0,0,0,0,0
3420,16.0,52.32,0,0,1,0,0,0,1,0,0,1,0,0
3421,12.0,18.03,0,1,0,0,0,1,0,0,1,0,0,0
3422,81.0,73.27,0,1,1,0,0,1,0,0,0,1,0,0
3423,99.0,15.86,1,1,0,0,0,0,0,0,0,0,0,1
3424,57.0,15.79,0,0,1,0,0,0,1,0,1,0,0,0
3425,82.0,71.34,0,1,1,0,0,0,0,0,1,0,0,0
3426,63.0,23.51,0,1,1,0,0,1,0,0,0,0,1,0
3427,24.0,12.51,0,0,0,1,0,1,0,0,0,1,0,0
3428,0.0,17.09,0,1,0,0,0,0,0,0,1,0,0,0
3429,7.0,18.47,0,1,0,0,0,0,0,1,0,0,0,0
3430,21.0,61.22,0,1,0,0,1,0,0,1,0,0,0,0
3431,91.0,19.71,1,0,0,1,0,0,1,0,0,0,1,0
3432,67.0,25.38,0,1,0,0,1,1,0,0,0,0,0,1
3433,51.0,70.17,1,0,0,0,1,0,1,0,1,0,0,0
3434,3.0,24.02,0,1,0,0,1,1,0,0,0,1,0,0
3435,95.0,25.47,0,1,0,0,0,0,0,1,0,0,0,0
3436,4.0,18.11,0,1,0,0,0,1,0,0,0,0,1,0
3437,50.0,28.38,0,0,1,0,0,0,1,0,0,0,1,0
3438,79.0,21.23,0,0,1,0,0,0,1,1,0,0,0,0
3439,70.0,52.52,1,0,0,0,1,0,1,0,0,1,0,0
3440,81.0,13.15,1,1,0,1,0,0,0,0,1,0,0,0
3441,6.0,19.36,0,1,1,0,0,0,0,1,0,0,0,0
3442,88.0,28.5,0,1,0,0,0,0,0,0,1,0,0,0
3443,82.0,21.7,0,0,0,0,1,0,1,0,0,1,0,0
3444,97.0,18.73,0,1,1,0,0,0,0,0,0,0,1,0
3445,36.0,22.44,0,0,1,0,0,0,1,0,0,1,0,0
3446,1.0,20.81,0,0,0,0,1,0,1,1,0,0,0,0
3447,91.0,20.92,0,0,0,0,1,0,1,1,0,0,0,0
3448,10.0,12.85,1,0,0,1,0,0,1,0,0,0,1,0
3449,72.0,17.65,0,0,1,0,0,0,1,1,0,0,0,0
3450,39.0,78.48,0,1,1,0,0,0,0,0,0,0,1,0
3451,35.0,69.81,0,1,1,0,0,0,0,0,0,1,0,0
3452,53.0,22.86,1,0,0,0,0,0,1,1,0,0,0,0
3453,32.0,12.04,0,1,0,0,0,1,0,0,1,0,0,0
3454,51.0,15.83,0,1,1,0,0,1,0,1,0,0,0,0
3455,9.0,73.44,0,1,0,0,1,1,0,0,0,0,0,1
3456,77.0,22.04,0,0,0,0,1,0,1,0,0,1,0,0
3457,85.0,12.88,0,0,0,0,1,0,0,0,0,0,1,0
3458,70.0,28.11,0,0,1,0,0,0,1,0,1,0,0,0
3459,42.0,70.86,0,1,0,0,0,0,0,1,0,0,0,0
3460,5.0,66.63,1,1,1,0,0,1,0,0,0,0,1,0
3461,7.0,21.14,1,0,0,0,0,0,1,1,0,0,0,0
3462,59.0,20.94,0,0,0,1,0,0,1,0,1,0,0,0
3463,74.0,17.19,0,0,1,0,0,0,0,1,0,0,0,0
3464,64.0,68.55,1,1,0,0,0,0,0,0,0,1,0,0
3465,82.0,9.76,0,1,0,0,0,0,0,0,0,0,1,0
3466,80.0,23.42,0,0,0,0,0,0,1,0,0,1,0,0
3467,86.0,16.3,0,1,0,0,0,1,0,0,0,1,0,0
3468,42.0,23.14,0,1,0,0,1,0,0,0,1,0,0,0
3469,45.0,24.13,0,0,1,0,0,1,0,0,0,0,1,0
3470,97.0,19.25,0,0,0,0,0,0,1,0,0,0,1,0
3471,47.0,22.24,1,1,0,0,0,1,0,0,1,0,0,0
3472,33.0,73.39,0,1,0,0,1,0,0,0,0,1,0,0
3473,64.0,79.03,0,0,0,0,0,0,1,0,0,0,0,1
3474,57.0,12.17,1,0,1,0,0,0,1,1,0,0,0,0
3475,64.0,19.53,0,0,0,0,0,0,1,1,0,0,0,0
3476,77.0,20.65,1,0,0,0,1,0,1,0,0,0,1,0
3477,93.0,68.85,0,1,0,0,0,0,0,0,1,0,0,0
3478,84.0,27.14,1,0,0,0,0,0,1,0,0,1,0,0
3479,27.0,17.45,0,0,0,0,1,0,1,1,0,0,0,0
3480,58.0,63.51,0,0,0,0,1,0,1,0,0,0,1,0
3481,1.0,17.82,0,0,0,0,0,0,1,1,0,0,0,0
3482,21.0,22.95,1,0,0,0,0,0,0,0,0,0,1,0
3483,76.0,82.72,0,1,1,0,0,1,0,1,0,0,0,0
3484,45.0,70.77,0,0,0,1,0,1,0,1,0,0,0,0
3485,22.0,70.92,0,1,0,0,0,1,0,0,0,0,0,1
3486,90.0,25.61,0,0,0,0,1,0,1,1,0,0,0,0
3487,24.0,22.06,0,1,1,0,0,1,0,0,0,1,0,0
3488,21.0,17.39,1,1,0,0,0,1,0,0,0,1,0,0
3489,67.0,21.12,0,1,1,0,0,1,0,0,0,0,0,1
3490,39.0,18.59,0,1,1,0,0,0,0,0,0,1,0,0
3491,14.0,22.1,0,0,0,0,0,0,1,0,0,0,0,0
3492,75.0,22.86,0,0,0,0,1,0,1,0,0,1,0,0
3493,25.0,74.94,0,0,0,0,0,0,0,1,0,0,0,0
3494,59.0,61.63,0,0,1,0,0,0,0,0,0,0,0,1
3495,61.0,22.39,0,1,1,0,0,1,0,0,0,0,1,0
3496,86.0,15.44,1,1,0,0,0,0,0,1,0,0,0,0
3497,10.0,15.15,0,1,0,0,0,1,0,0,0,1,0,0
3498,15.0,70.29,0,1,1,0,0,1,0,0,0,1,0,0
3499,39.0,26.56,1,1,0,0,0,1,0,0,0,1,0,0
3500,7.0,16.73,0,0,0,0,0,0,1,0,0,0,0,1
3501,44.0,27.77,0,0,0,1,0,0,1,0,0,0,0,0
3502,3.0,22.41,0,1,0,0,1,1,0,1,0,0,0,0
3503,63.0,63.07,1,1,0,0,0,1,0,0,1,0,0,0
3504,75.0,21.69,0,0,1,0,0,0,1,0,0,0,0,1
3505,80.0,61.27,0,1,1,0,0,1,0,1,0,0,0,0
3506,35.0,75.32,1,0,1,0,0,0,1,0,1,0,0,0
3507,18.0,12.53,0,0,0,0,0,0,1,0,0,0,0,1
3508,11.0,83.2,0,0,0,0,1,0,1,1,0,0,0,0
3509,36.0,66.98,1,0,0,0,0,0,1,0,0,1,0,0
3510,77.0,71.28,0,1,0,0,0,0,0,0,0,0,1,0
3511,94.0,16.82,0,1,0,1,0,1,0,1,0,0,0,0
3512,38.0,73.1,0,0,1,0,0,0,1,0,0,0,0,1
3513,0.0,67.95,0,1,0,0,0,0,0,0,0,1,0,0
3514,22.0,21.24,0,0,0,0,0,0,1,1,0,0,0,0
3515,68.0,19.17,0,0,0,0,0,0,1,1,0,0,0,0
3516,63.0,18.09,0,1,0,0,0,1,0,1,0,0,0,0
3517,40.0,68.83,0,0,0,0,0,0,1,1,0,0,0,0
3518,22.0,70.49,0,1,0,0,1,1,0,0,0,1,0,0
3519,56.0,62.53,0,0,0,0,1,0,1,0,0,1,0,0
3520,30.0,22.48,0,1,0,1,0,0,0,1,0,0,0,0
3521,26.0,21.52,1,1,0,0,1,0,0,0,0,1,0,0
3522,59.0,20.94,0,1,0,0,0,1,0,0,0,0,1,0
3523,76.0,65.71,0,1,1,0,0,0,0,0,1,0,0,0
3524,50.0,22.14,0,1,0,0,0,1,0,0,0,1,0,0
3525,50.0,23.59,1,1,0,0,0,0,0,1,0,0,0,0
3526,23.0,13.39,0,1,1,0,0,1,0,0,0,0,0,0
3527,67.0,19.8,0,1,0,0,0,1,0,1,0,0,0,0
3528,88.0,23.18,1,0,1,0,0,0,1,0,0,0,1,0
3529,84.0,57.73,1,1,0,0,0,0,0,0,0,0,1,0
3530,22.0,23.9,0,1,0,0,1,1,0,0,0,1,0,0
3531,11.0,16.93,1,0,0,0,1,0,1,0,0,1,0,0
3532,84.0,77.28,0,0,0,0,0,0,1,0,0,0,1,0
3533,74.0,24.75,1,0,1,0,0,0,1,0,1,0,0,0
3534,58.0,23.22,0,1,0,0,0,0,0,1,0,0,0,0
3535,72.0,68.67,0,0,0,0,0,0,1,0,1,0,0,0
3536,63.0,24.14,0,0,0,0,0,0,1,0,1,0,0,0
3537,100.0,79.04,0,0,0,0,0,0,1,0,0,1,0,0
3538,25.0,28.76,0,1,0,0,0,1,0,0,1,0,0,0
3539,4.0,21.97,0,0,1,0,0,0,1,1,0,0,0,0
3540,35.0,17.17,0,1,1,0,0,0,0,0,0,0,1,0
3541,88.0,12.47,0,1,1,0,0,1,0,1,0,0,0,0
3542,92.0,74.79,1,0,1,0,0,0,1,1,0,0,0,0
3543,41.0,64.84,0,1,1,0,0,1,0,0,0,1,0,0
3544,63.0,23.97,0,0,0,0,0,0,1,1,0,0,0,0
3545,48.0,20.85,0,1,1,0,0,0,0,0,0,1,0,0
3546,14.0,70.23,0,0,0,0,1,0,1,0,0,0,1,0
3547,36.0,20.92,0,0,0,0,1,0,1,1,0,0,0,0
3548,86.0,23.81,0,0,0,0,0,0,1,0,0,0,0,1
3549,91.0,28.19,1,0,0,0,0,0,1,0,0,1,0,0
3550,94.0,78.29,1,1,1,0,0,1,0,1,0,0,0,0
3551,63.0,22.31,0,0,1,0,0,0,1,0,0,0,0,1
3552,37.0,25.15,0,1,1,0,0,0,0,0,0,1,0,0
3553,84.0,28.81,0,1,0,0,0,0,0,0,0,1,0,0
3554,10.0,21.25,0,1,1,0,0,0,0,1,0,0,0,0
3555,81.0,19.28,0,0,0,0,0,1,0,1,0,0,0,0
3556,75.0,70.81,1,0,0,0,0,0,1,0,0,1,0,0
3557,42.0,67.57,0,1,0,0,0,0,0,1,0,0,0,0
3558,84.0,17.69,0,0,1,0,0,0,1,0,0,1,0,0
3559,32.0,88.07,0,0,0,0,1,1,0,0,0,0,0,1
3560,12.0,23.06,0,1,1,0,0,1,0,0,0,0,1,0
3561,91.0,26.79,0,1,1,0,0,1,0,0,0,0,0,1
3562,49.0,19.46,0,0,1,0,0,0,1,0,0,1,0,0
3563,89.0,9.56,0,1,0,0,0,0,0,0,0,0,1,0
3564,35.0,52.8,0,0,0,0,0,0,1,0,1,0,0,0
3565,43.0,19.06,1,0,1,0,0,1,0,0,0,1,0,0
3566,37.0,16.83,0,1,1,0,0,1,0,0,0,1,0,0
3567,32.0,19.6,1,0,1,0,0,0,1,0,0,0,1,0
3568,69.0,21.06,0,1,0,0,0,0,0,0,1,0,0,0
3569,50.0,23.88,0,1,1,0,0,0,0,1,0,0,0,0
3570,24.0,15.2,1,1,0,1,0,1,0,0,1,0,0,0
3571,45.0,22.81,0,0,0,0,1,0,1,0,1,0,0,0
3572,21.0,24.63,0,1,0,0,0,0,0,0,1,0,0,0
3573,29.0,17.06,1,1,0,0,0,1,0,0,0,1,0,0
3574,82.0,21.59,1,0,0,0,0,0,1,0,0,0,0,0
3575,39.0,16.93,0,0,0,0,1,0,1,0,1,0,0,0
3576,88.0,30.08,0,1,0,0,0,1,0,0,0,0,0,1
3577,36.0,13.15,0,1,0,0,0,0,0,0,0,1,0,0
3578,98.0,18.16,0,1,0,0,0,0,0,0,0,0,0,0
3579,3.0,25.48,1,1,0,0,0,1,0,0,1,0,0,0
3580,39.0,15.91,0,0,1,0,0,0,1,0,0,1,0,0
3581,21.0,13.32,0,0,1,0,0,0,1,0,1,0,0,0
3582,6.0,28.54,0,1,0,1,0,0,0,0,1,0,0,0
3583,80.0,21.18,0,0,1,0,0,0,0,0,0,0,0,1
3584,50.0,12.71,1,1,1,0,0,0,0,0,0,1,0,0
3585,11.0,19.1,0,1,1,0,0,1,0,0,1,0,0,0
3586,77.0,22.4,0,0,0,0,1,0,1,1,0,0,0,0
3587,53.0,68.66,0,0,1,0,0,0,1,0,1,0,0,0
3588,15.0,72.19,0,0,0,0,1,0,1,0,0,0,1,0
3589,21.0,18.04,0,1,1,0,0,1,0,0,0,0,0,1
3590,89.0,60.44,0,0,1,0,0,0,1,0,0,0,0,1
3591,45.0,20.58,1,0,0,0,0,0,0,1,0,0,0,0
3592,1.0,71.38,0,0,0,1,0,1,0,1,0,0,0,0
3593,2.0,68.43,1,1,1,0,0,0,0,0,0,0,0,1
3594,43.0,54.33,0,0,0,0,0,0,1,0,0,0,1,0
3595,50.0,78.96,0,0,0,0,0,0,1,1,0,0,0,0
3596,40.0,69.71,1,0,1,0,0,0,1,0,0,1,0,0
3597,10.0,17.08,0,1,0,0,1,0,0,0,0,1,0,0
3598,58.0,63.63,1,1,0,0,1,1,0,1,0,0,0,0
3599,3.0,53.02,0,1,0,0,0,1,0,1,0,0,0,0
3600,94.0,60.55,1,1,1,0,0,0,0,0,0,0,0,1
3601,61.0,18.05,0,1,0,0,1,0,0,0,0,0,0,1
3602,98.0,66.84,0,1,0,0,1,0,0,0,0,1,0,0
3603,15.0,66.72,0,1,0,0,0,0,0,0,0,0,0,0
3604,51.0,14.13,0,0,0,0,1,0,1,0,1,0,0,0
3605,41.0,25.03,1,1,1,0,0,0,0,0,0,0,0,0
3606,15.0,64.67,0,1,0,1,0,1,0,1,0,0,0,0
3607,78.0,13.9,0,1,0,0,0,0,0,1,0,0,0,0
3608,27.0,18.0,0,1,1,0,0,0,0,0,1,0,0,0
3609,60.0,77.37,0,0,0,0,1,0,1,0,0,1,0,0
3610,5.0,28.41,0,0,0,0,0,0,1,1,0,0,0,0
3611,10.0,70.62,0,0,0,0,1,0,1,0,1,0,0,0
3612,5.0,17.16,1,1,1,0,0,0,0,1,0,0,0,0
3613,86.0,80.23,0,1,0,0,0,1,0,0,0,0,1,0
3614,34.0,23.03,0,0,1,0,0,0,1,1,0,0,0,0
3615,1.0,82.65,0,1,1,0,0,1,0,1,0,0,0,0
3616,100.0,68.9,0,0,1,0,0,0,1,0,0,1,0,0
3617,69.0,22.24,0,1,0,0,0,0,0,1,0,0,0,0
3618,22.0,25.37,1,0,1,0,0,0,1,0,0,0,0,1
3619,6.0,21.7,1,1,1,0,0,1,0,0,1,0,0,0
3620,66.0,21.1,0,1,1,0,0,1,0,0,0,1,0,0
3621,85.0,18.98,0,1,0,0,1,0,0,1,0,0,0,0
3622,43.0,21.8,0,0,0,0,0,1,0,0,0,1,0,0
3623,44.0,25.11,1,0,0,0,0,0,1,1,0,0,0,0
3624,44.0,22.82,0,1,1,0,0,0,0,0,0,0,1,0
3625,2.0,26.51,0,1,1,0,0,0,0,0,0,0,1,0
3626,7.0,23.69,0,1,1,0,0,1,0,0,0,1,0,0
3627,93.0,27.41,0,0,0,0,1,0,1,1,0,0,0,0
3628,70.0,24.21,0,0,0,0,1,0,1,1,0,0,0,0
3629,33.0,72.55,1,0,0,0,0,0,1,0,0,1,0,0
3630,64.0,77.58,0,1,0,0,1,1,0,0,0,0,1,0
3631,70.0,19.78,0,1,0,0,1,1,0,1,0,0,0,0
3632,97.0,13.19,1,0,0,0,0,0,1,0,0,0,1,0
3633,36.0,62.34,0,1,0,0,0,1,0,0,0,1,0,0
3634,77.0,17.74,0,0,1,0,0,0,0,0,0,0,0,1
3635,5.0,25.36,1,0,0,0,0,0,1,1,0,0,0,0
3636,80.0,76.3,0,1,1,0,0,1,0,0,0,0,1,0
3637,18.0,16.45,1,1,1,0,0,0,0,0,0,0,0,1
3638,44.0,57.44,0,0,0,0,1,0,1,0,0,1,0,0
3639,95.0,76.32,1,0,0,1,0,0,1,0,0,0,1,0
3640,86.0,23.24,0,0,0,0,1,1,0,1,0,0,0,0
3641,11.0,22.43,0,0,1,0,0,1,0,0,0,0,0,1
3642,91.0,22.57,0,0,0,0,0,0,1,0,0,1,0,0
3643,61.0,69.9,0,1,0,0,1,0,0,1,0,0,0,0
3644,11.0,24.24,0,0,1,0,0,0,1,0,0,0,1,0
3645,13.0,19.17,1,1,0,0,0,1,0,0,0,1,0,0
3646,93.0,17.39,1,0,0,0,0,1,0,0,0,1,0,0
3647,4.0,73.41,1,1,1,0,0,0,0,0,0,0,0,1
3648,15.0,17.39,1,0,1,0,0,0,1,0,0,0,0,0
3649,39.0,24.11,0,1,0,0,0,0,0,0,0,0,1,0
3650,69.0,84.76,0,0,0,0,0,0,1,1,0,0,0,0
3651,48.0,20.43,0,1,1,0,0,0,0,1,0,0,0,0
3652,36.0,18.48,1,1,0,0,0,1,0,1,0,0,0,0
3653,60.0,72.64,0,0,1,0,0,1,0,0,0,0,1,0
3654,16.0,17.58,1,0,1,0,0,0,1,0,0,0,0,1
3655,36.0,23.44,0,0,0,0,1,0,1,1,0,0,0,0
3656,60.0,25.7,0,1,1,0,0,1,0,0,0,0,0,1
3657,42.0,26.2,0,1,0,0,0,1,0,0,1,0,0,0
3658,16.0,11.51,1,0,0,0,0,1,0,1,0,0,0,0
3659,18.0,19.33,0,1,1,0,0,1,0,1,0,0,0,0
3660,35.0,21.53,1,1,1,0,0,0,0,1,0,0,0,0
3661,62.0,19.55,0,1,1,0,0,0,0,0,0,1,0,0
3662,46.0,54.21,1,1,0,0,1,0,0,0,0,0,0,0
3663,5.0,82.13,0,0,0,0,0,0,1,0,0,0,0,1
3664,74.0,16.88,1,1,1,0,0,1,0,0,0,0,1,0
3665,38.0,15.97,1,0,0,0,0,0,1,0,0,0,0,0
3666,32.0,15.62,1,1,0,1,0,0,0,0,0,0,0,0
3667,40.0,22.03,0,0,1,0,0,0,1,0,0,0,1,0
3668,31.0,57.32,0,1,1,0,0,0,0,0,0,1,0,0
3669,79.0,23.84,0,0,0,0,0,0,1,1,0,0,0,0
3670,29.0,19.24,0,0,0,0,0,0,1,0,0,0,0,1
3671,98.0,15.08,0,0,0,0,0,0,1,0,0,0,1,0
3672,67.0,26.57,0,1,0,0,1,1,0,0,0,0,0,1
3673,29.0,21.27,1,1,1,0,0,1,0,1,0,0,0,0
3674,19.0,67.76,0,1,0,0,0,1,0,0,1,0,0,0
3675,61.0,63.91,1,0,1,0,0,0,1,0,0,0,0,0
3676,2.0,77.35,0,1,0,0,1,0,0,0,1,0,0,0
3677,69.0,25.91,0,1,0,0,1,0,0,0,0,0,0,1
3678,53.0,17.51,1,0,0,0,1,0,1,1,0,0,0,0
3679,53.0,22.68,1,0,1,0,0,0,1,0,0,1,0,0
3680,1.0,14.31,0,0,0,1,0,0,1,0,0,1,0,0
3681,5.0,64.49,0,0,0,0,1,0,1,1,0,0,0,0
3682,98.0,19.59,0,0,0,1,0,0,1,0,1,0,0,0
3683,3.0,19.06,1,1,1,0,0,0,0,0,0,0,1,0
3684,20.0,19.8,0,1,1,0,0,1,0,0,0,0,0,0
3685,80.0,77.65,0,0,0,0,1,0,1,0,0,0,0,1
3686,31.0,18.63,0,0,1,0,0,0,1,0,0,1,0,0
3687,40.0,14.9,0,0,0,0,0,0,1,0,0,1,0,0
3688,62.0,27.06,0,1,1,0,0,1,0,0,0,0,1,0
3689,52.0,22.2,0,0,1,0,0,0,1,0,0,1,0,0
3690,64.0,69.07,0,1,0,0,0,0,0,1,0,0,0,0
3691,42.0,17.77,0,0,1,0,0,0,1,0,0,0,0,1
3692,38.0,18.73,0,0,0,0,0,0,1,0,1,0,0,0
3693,37.0,25.68,1,0,0,0,1,1,0,0,0,1,0,0
3694,40.0,17.3,0,1,1,0,0,0,0,0,0,0,0,1
3695,55.0,53.94,0,1,0,0,0,1,0,0,0,1,0,0
3696,30.0,24.18,0,0,0,0,0,0,1,0,0,0,1,0
3697,71.0,69.28,0,0,1,0,0,0,1,0,0,0,0,0
3698,38.0,27.57,0,1,0,0,0,0,0,0,0,1,0,0
3699,95.0,13.7,0,1,1,0,0,1,0,0,0,0,1,0
3700,84.0,11.65,0,1,1,0,0,1,0,0,0,0,0,1
3701,52.0,19.99,1,1,0,0,1,0,0,0,1,0,0,0
3702,71.0,17.13,0,1,0,0,1,1,0,0,0,1,0,0
3703,60.0,16.0,0,1,0,0,1,1,0,1,0,0,0,0
3704,78.0,14.63,0,0,0,1,0,0,1,0,0,0,0,1
3705,75.0,19.59,1,0,0,0,0,0,1,0,0,0,1,0
3706,32.0,62.84,0,0,0,0,1,0,1,0,0,0,1,0
3707,47.0,63.97,0,1,0,0,0,0,0,0,0,1,0,0
3708,44.0,64.02,0,1,1,0,0,1,0,0,0,0,1,0
3709,22.0,17.2,1,1,0,0,0,1,0,0,0,0,1,0
3710,41.0,66.29,0,0,0,1,0,0,1,0,0,0,0,1
3711,26.0,24.62,0,0,0,1,0,0,1,0,0,0,0,0
3712,34.0,27.52,0,0,0,1,0,1,0,0,0,0,1,0
3713,80.0,75.81,0,0,1,0,0,0,1,0,1,0,0,0
3714,13.0,23.12,0,0,0,0,1,0,1,1,0,0,0,0
3715,34.0,84.03,0,1,0,0,0,1,0,0,0,0,0,1
3716,28.0,72.38,1,0,1,0,0,1,0,0,0,0,0,0
3717,81.0,18.27,0,1,0,0,1,1,0,1,0,0,0,0
3718,75.0,18.62,0,1,0,0,1,1,0,1,0,0,0,0
3719,65.0,29.25,1,1,0,0,1,0,0,0,0,0,1,0
3720,82.0,28.33,0,1,1,0,0,1,0,0,1,0,0,0
3721,30.0,20.8,0,0,0,1,0,0,0,0,1,0,0,0
3722,43.0,21.41,0,0,0,0,1,0,1,0,0,1,0,0
