,email_open_rate,time_in_product_mins,country_AU,devices_Desktop,referrer_channels_Direct,referrer_channels_None,referrer_channels_Organic,campaigns_au_nz_eofy,campaigns_au_nz_mobile_product_launch,industries_Construction,industries_Education,industries_Finance,industries_Healthcare,industries_Hospitality
3084,88.0,24.08,1,0,0,1,0,0,1,1,0,0,0,0
3085,95.0,78.98,1,1,0,1,0,1,0,0,0,0,0,1
3086,36.0,20.51,0,0,1,0,0,0,0,0,1,0,0,0
3087,45.0,15.98,0,0,1,0,0,0,1,0,0,1,0,0
3088,43.0,20.63,1,0,0,0,1,0,1,1,0,0,0,0
3089,24.0,22.04,1,1,0,0,0,1,0,1,0,0,0,0
3090,61.0,22.54,0,0,1,0,0,0,0,1,0,0,0,0
3091,64.0,77.99,0,1,0,0,0,0,0,0,0,0,1,0
3092,36.0,67.12,0,1,1,0,0,0,0,1,0,0,0,0
3093,78.0,22.36,0,1,0,0,1,1,0,0,0,0,0,0
3094,67.0,13.98,0,1,1,0,0,1,0,1,0,0,0,0
3095,68.0,31.66,0,0,1,0,0,0,1,1,0,0,0,0
3096,86.0,79.73,1,1,0,0,1,1,0,0,1,0,0,0
3097,58.0,25.3,0,0,1,0,0,0,1,1,0,0,0,0
3098,83.0,22.58,0,0,0,0,0,0,1,0,0,0,0,0
3099,45.0,30.19,0,1,1,0,0,1,0,0,0,1,0,0
3100,55.0,19.74,0,1,0,0,0,1,0,0,0,0,1,0
3101,93.0,88.49,0,0,0,0,1,0,1,0,1,0,0,0
3102,9.0,69.55,1,1,0,0,0,0,0,0,0,1,0,0
3103,20.0,15.83,0,0,0,0,1,0,1,1,0,0,0,0
3104,85.0,22.72,0,0,1,0,0,0,1,1,0,0,0,0
3105,90.0,22.46,0,1,0,0,0,1,0,0,0,1,0,0
3106,31.0,36.12,0,1,0,0,1,1,0,0,0,0,1,0
3107,27.0,66.75,1,1,0,0,0,0,0,0,0,1,0,0
3108,78.0,17.06,0,1,0,0,0,1,0,0,0,1,0,0
3109,53.0,69.71,1,1,0,0,0,0,0,1,0,0,0,0
3110,91.0,71.97,1,0,0,1,0,0,1,1,0,0,0,0
3111,49.0,24.59,0,0,1,0,0,1,0,0,0,0,1,0
3112,97.0,28.79,0,1,0,1,0,1,0,0,0,1,0,0
3113,55.0,77.4,0,1,1,0,0,1,0,1,0,0,0,0
3114,53.0,14.68,0,0,0,0,1,0,1,0,1,0,0,0
3115,66.0,19.41,0,1,0,0,1,0,0,1,0,0,0,0
3116,17.0,17.54,0,1,0,0,0,1,0,0,0,0,1,0
3117,18.0,60.47,1,0,1,0,0,0,1,0,0,1,0,0
3118,35.0,66.59,0,0,0,0,1,0,1,0,0,0,0,1
3119,88.0,20.51,0,0,1,0,0,0,1,1,0,0,0,0
3120,30.0,25.36,0,0,0,0,1,0,1,1,0,0,0,0
3121,80.0,15.88,0,1,0,0,0,1,0,0,0,0,0,0
3122,58.0,25.32,1,0,0,0,0,0,1,0,0,0,1,0
3123,82.0,25.2,0,0,0,0,1,0,1,1,0,0,0,0
3124,92.0,79.43,0,1,1,0,0,0,0,0,0,1,0,0
3125,30.0,20.91,0,1,1,0,0,1,0,0,1,0,0,0
3126,63.0,61.28,0,1,1,0,0,1,0,1,0,0,0,0
3127,72.0,68.92,0,0,0,0,0,0,0,0,1,0,0,0
3128,24.0,25.51,1,1,0,0,0,1,0,0,0,0,0,0
3129,13.0,23.59,1,0,0,1,0,0,1,0,0,0,0,1
3130,16.0,69.67,1,1,1,0,0,0,0,0,0,1,0,0
3131,100.0,19.61,0,0,0,1,0,0,1,0,1,0,0,0
3132,95.0,20.8,0,1,0,0,0,0,0,1,0,0,0,0
3133,12.0,11.75,0,0,1,0,0,0,1,0,0,0,1,0
3134,34.0,23.54,0,0,0,0,0,0,1,0,0,0,1,0
3135,51.0,75.5,0,0,1,0,0,0,1,1,0,0,0,0
3136,90.0,22.59,0,0,0,0,1,0,1,1,0,0,0,0
3137,25.0,28.54,0,0,0,0,0,0,1,0,1,0,0,0
3138,50.0,19.63,0,0,0,0,0,0,1,0,0,1,0,0
3139,18.0,74.07,1,1,0,0,1,0,0,0,0,0,1,0
3140,56.0,64.67,1,1,0,0,0,1,0,0,0,1,0,0
3141,89.0,16.68,0,1,1,0,0,0,0,1,0,0,0,0
3142,59.0,21.46,1,1,0,0,1,0,0,1,0,0,0,0
3143,21.0,24.26,0,1,1,0,0,1,0,1,0,0,0,0
3144,29.0,67.28,0,1,1,0,0,1,0,0,0,0,0,1
3145,22.0,24.19,0,1,0,1,0,1,0,1,0,0,0,0
3146,88.0,68.4,1,1,0,0,0,0,0,0,0,1,0,0
3147,10.0,18.16,0,0,0,0,0,0,1,0,0,0,0,0
3148,23.0,25.01,0,0,1,0,0,0,1,0,0,0,0,0
3149,51.0,22.54,1,0,0,0,1,0,1,0,0,0,0,1
3150,60.0,70.21,0,1,0,0,0,1,0,0,1,0,0,0
3151,33.0,19.25,0,1,0,0,0,1,0,0,0,1,0,0
3152,28.0,23.12,1,1,1,0,0,0,0,0,1,0,0,0
3153,47.0,67.13,0,1,1,0,0,1,0,0,0,0,0,1
3154,17.0,23.05,0,0,0,0,1,0,1,1,0,0,0,0
3155,58.0,20.01,0,1,0,1,0,1,0,0,1,0,0,0
3156,99.0,77.07,0,1,1,0,0,1,0,0,0,1,0,0
3157,46.0,17.87,0,0,0,1,0,0,1,1,0,0,0,0
3158,82.0,69.08,0,0,0,0,1,0,1,0,0,1,0,0
3159,76.0,21.44,0,1,0,1,0,0,0,0,0,0,1,0
3160,53.0,15.37,0,1,0,0,0,1,0,0,1,0,0,0
3161,61.0,12.78,0,0,0,0,1,0,1,0,0,1,0,0
3162,76.0,13.98,0,0,0,0,1,0,1,0,0,1,0,0
3163,53.0,24.38,0,0,0,0,0,0,0,0,0,1,0,0
3164,16.0,29.66,0,0,1,0,0,0,1,0,1,0,0,0
3165,88.0,76.48,1,1,0,0,0,1,0,0,0,1,0,0
3166,11.0,25.51,0,1,0,0,1,0,0,0,1,0,0,0
3167,15.0,70.29,0,1,1,0,0,1,0,0,0,1,0,0
3168,65.0,19.09,0,1,0,0,0,1,0,0,0,0,0,1
3169,88.0,18.61,0,0,1,0,0,0,1,1,0,0,0,0
3170,70.0,16.89,0,0,0,0,0,0,1,0,0,0,0,1
3171,14.0,73.74,1,1,0,0,0,1,0,0,1,0,0,0
3172,76.0,60.48,0,1,0,0,0,0,0,0,0,1,0,0
3173,62.0,77.33,0,0,0,0,0,0,1,0,0,1,0,0
3174,48.0,54.01,0,1,1,0,0,0,0,1,0,0,0,0
3175,77.0,58.71,1,1,1,0,0,0,0,1,0,0,0,0
3176,47.0,12.33,0,0,0,1,0,0,1,0,0,0,1,0
3177,68.0,73.36,0,1,0,0,0,0,0,0,0,0,1,0
3178,77.0,68.47,0,0,0,0,1,0,1,0,0,0,0,1
3179,48.0,64.68,0,1,1,0,0,1,0,0,1,0,0,0
3180,7.0,18.55,1,1,0,0,0,0,0,0,0,0,0,0
3181,48.0,22.33,0,1,0,0,1,1,0,0,1,0,0,0
3182,1.0,59.1,0,1,0,0,0,1,0,0,0,1,0,0
3183,34.0,18.05,0,0,0,0,0,0,1,0,0,1,0,0
3184,88.0,16.85,1,0,1,0,0,0,1,0,0,0,0,1
3185,16.0,71.16,0,0,1,0,0,1,0,0,0,1,0,0
3186,63.0,21.85,0,1,0,0,1,0,0,1,0,0,0,0
3187,31.0,20.72,1,0,1,0,0,0,1,0,0,1,0,0
3188,24.0,22.18,0,0,0,0,1,0,1,1,0,0,0,0
3189,4.0,16.86,1,1,0,0,1,0,0,0,0,0,1,0
3190,54.0,16.02,0,1,0,0,1,1,0,0,0,1,0,0
3191,100.0,21.49,1,1,1,0,0,1,0,0,0,0,1,0
3192,38.0,67.38,0,1,0,1,0,0,0,0,0,1,0,0
3193,53.0,62.7,0,1,0,0,0,1,0,0,1,0,0,0
3194,49.0,28.15,1,1,0,1,0,1,0,0,0,1,0,0
3195,72.0,69.01,1,1,0,0,0,0,0,0,0,0,1,0
3196,24.0,22.23,0,1,1,0,0,1,0,0,0,0,0,0
3197,47.0,62.05,0,0,1,0,0,0,0,0,1,0,0,0
3198,42.0,64.82,0,0,0,1,0,0,1,1,0,0,0,0
3199,17.0,68.25,1,1,0,0,0,1,0,1,0,0,0,0
3200,1.0,77.8,1,0,0,0,0,0,1,1,0,0,0,0
3201,57.0,24.29,0,0,1,0,0,0,1,0,0,0,0,0
3202,22.0,68.44,1,0,1,0,0,0,1,0,0,0,1,0
3203,24.0,22.17,0,1,0,0,1,0,0,0,0,0,1,0
3204,78.0,20.95,0,1,0,0,1,0,0,0,0,0,0,0
3205,46.0,78.17,0,0,0,0,1,0,1,0,0,1,0,0
3206,42.0,21.11,0,0,0,0,0,0,1,0,0,0,1,0
3207,66.0,20.01,0,1,1,0,0,0,0,0,0,1,0,0
3208,100.0,18.62,0,0,0,1,0,0,1,0,0,0,1,0
3209,72.0,22.77,1,1,1,0,0,1,0,0,0,0,0,1
3210,2.0,18.79,0,1,0,0,1,1,0,0,0,0,1,0
3211,94.0,18.96,0,1,1,0,0,1,0,0,1,0,0,0
3212,5.0,66.13,1,0,1,0,0,0,1,0,0,1,0,0
3213,2.0,14.69,0,1,1,0,0,1,0,0,0,1,0,0
3214,76.0,20.49,1,1,0,0,0,1,0,0,0,0,0,0
3215,32.0,12.45,0,0,0,0,0,0,1,0,0,0,0,0
3216,33.0,11.1,0,1,0,0,1,0,0,0,1,0,0,0
3217,55.0,21.09,0,1,1,0,0,1,0,0,0,1,0,0
3218,14.0,82.49,0,1,0,1,0,1,0,0,0,0,1,0
3219,15.0,18.14,0,1,0,0,1,1,0,0,1,0,0,0
3220,89.0,22.73,0,1,0,0,1,0,0,1,0,0,0,0
3221,60.0,27.72,1,0,0,0,0,0,1,0,0,1,0,0
3222,5.0,23.69,0,0,0,0,0,0,1,0,0,0,1,0
3223,55.0,77.92,1,1,1,0,0,0,0,0,0,1,0,0
3224,3.0,22.16,1,0,0,1,0,1,0,0,0,0,0,1
3225,37.0,26.9,0,1,0,0,0,1,0,1,0,0,0,0
3226,40.0,11.73,0,1,0,0,1,0,0,0,0,0,1,0
3227,15.0,62.25,0,0,1,0,0,0,1,0,0,0,0,1
3228,22.0,24.38,1,0,1,0,0,0,1,1,0,0,0,0
3229,86.0,25.34,0,0,0,0,1,0,1,0,1,0,0,0
3230,22.0,27.52,0,0,0,0,1,0,1,0,0,0,0,1
3231,43.0,70.83,1,0,0,1,0,0,1,1,0,0,0,0
3232,37.0,12.04,0,1,0,0,0,0,0,0,0,0,1,0
3233,6.0,21.24,0,1,0,0,1,0,0,1,0,0,0,0
3234,17.0,18.05,0,0,1,0,0,0,1,0,0,1,0,0
3235,92.0,24.73,1,0,0,0,0,0,1,1,0,0,0,0
3236,65.0,19.39,0,0,1,0,0,0,1,0,1,0,0,0
3237,82.0,19.29,0,0,0,0,1,0,1,0,0,1,0,0
3238,57.0,22.4,1,0,1,0,0,0,1,0,1,0,0,0
3239,60.0,81.33,0,0,0,0,1,0,1,0,1,0,0,0
3240,44.0,18.72,0,1,1,0,0,1,0,0,1,0,0,0
3241,96.0,70.48,0,1,0,0,0,0,0,0,1,0,0,0
3242,33.0,22.96,0,0,0,0,0,0,1,0,0,0,0,0
3243,22.0,13.87,0,1,0,0,0,0,0,0,0,0,0,1
3244,58.0,71.66,0,1,0,0,1,1,0,0,0,0,0,1
3245,21.0,23.88,0,1,0,0,0,1,0,1,0,0,0,0
3246,38.0,22.59,0,1,0,0,0,0,0,0,0,1,0,0
3247,50.0,21.92,0,0,1,0,0,0,1,0,0,1,0,0
3248,62.0,71.24,0,1,1,0,0,0,0,0,0,1,0,0
3249,92.0,18.15,1,0,0,0,1,0,0,0,0,0,1,0
3250,4.0,64.26,1,1,0,1,0,1,0,0,0,0,0,1
3251,20.0,17.99,0,0,0,0,0,0,1,0,0,0,0,0
3252,0.0,12.05,1,0,0,0,1,0,1,0,1,0,0,0
3253,20.0,22.33,0,1,0,1,0,1,0,0,0,0,0,1
3254,35.0,58.96,0,1,0,0,1,1,0,0,0,1,0,0
3255,47.0,80.49,0,0,1,0,0,0,1,0,0,0,1,0
3256,51.0,19.4,1,1,1,0,0,1,0,0,0,0,1,0
3257,20.0,19.25,0,1,1,0,0,0,0,0,0,1,0,0
3258,92.0,69.78,1,1,1,0,0,0,0,0,1,0,0,0
3259,87.0,85.53,1,0,1,0,0,0,1,1,0,0,0,0
3260,6.0,21.73,0,0,1,0,0,0,1,0,0,0,0,1
3261,96.0,17.04,0,0,0,0,0,0,1,0,0,1,0,0
3262,55.0,18.29,0,1,1,0,0,0,0,1,0,0,0,0
3263,51.0,19.2,0,0,1,0,0,0,0,0,1,0,0,0
3264,29.0,20.45,1,0,0,0,1,0,1,0,0,0,0,1
3265,83.0,17.15,0,1,0,0,1,1,0,1,0,0,0,0
3266,76.0,67.34,0,0,0,0,0,0,1,0,0,1,0,0
3267,70.0,23.78,0,1,1,0,0,0,0,1,0,0,0,0
3268,9.0,66.01,0,1,1,0,0,1,0,0,0,0,0,1
3269,97.0,26.41,1,0,0,0,1,0,1,1,0,0,0,0
3270,56.0,15.45,0,1,1,0,0,0,0,0,0,0,0,0
3271,22.0,79.46,0,1,0,0,1,0,0,0,0,1,0,0
3272,54.0,20.38,1,1,1,0,0,1,0,0,0,1,0,0
3273,38.0,15.74,1,0,0,0,0,0,1,0,0,1,0,0
3274,27.0,24.32,0,0,1,0,0,0,1,1,0,0,0,0
3275,70.0,20.08,0,1,0,1,0,1,0,0,0,1,0,0
3276,98.0,26.59,0,1,1,0,0,0,0,0,1,0,0,0
3277,46.0,22.42,0,1,1,0,0,0,0,0,0,1,0,0
3278,92.0,61.85,1,0,1,0,0,0,1,0,0,1,0,0
3279,66.0,23.81,0,1,0,0,0,1,0,0,0,1,0,0
3280,75.0,16.15,0,1,1,0,0,0,0,0,0,0,0,0
3281,64.0,17.9,0,1,0,0,1,1,0,0,1,0,0,0
3282,49.0,23.86,0,1,0,0,1,0,0,0,0,1,0,0
3283,93.0,69.56,1,1,0,0,1,0,0,1,0,0,0,0
3284,25.0,21.83,0,1,1,0,0,0,0,0,0,0,0,1
3285,75.0,16.68,0,0,0,0,0,0,1,0,1,0,0,0
3286,91.0,16.36,0,0,1,0,0,0,1,0,0,0,1,0
3287,34.0,12.24,0,0,1,0,0,0,1,1,0,0,0,0
3288,11.0,23.69,0,1,1,0,0,1,0,0,0,1,0,0
3289,40.0,23.65,1,1,1,0,0,1,0,0,0,0,1,0
3290,81.0,16.59,0,0,1,0,0,0,1,1,0,0,0,0
3291,9.0,16.03,1,0,0,0,1,0,1,0,1,0,0,0
3292,65.0,18.5,0,0,0,0,0,0,1,0,0,1,0,0
3293,100.0,26.98,1,0,0,0,1,0,1,0,0,1,0,0
3294,77.0,20.25,0,0,0,0,1,0,1,1,0,0,0,0
3295,12.0,24.47,0,0,1,0,0,0,1,0,0,1,0,0
3296,95.0,19.07,0,0,0,0,1,1,0,0,0,1,0,0
3297,38.0,23.7,0,1,1,0,0,1,0,0,0,1,0,0
3298,44.0,10.41,1,1,1,0,0,1,0,0,1,0,0,0
3299,19.0,20.95,0,0,1,0,0,0,1,1,0,0,0,0
3300,19.0,67.07,1,0,0,0,0,0,1,0,0,0,1,0
3301,13.0,20.53,1,1,0,1,0,1,0,0,0,1,0,0
3302,31.0,19.19,1,1,0,0,0,1,0,0,1,0,0,0
3303,56.0,26.96,0,0,1,0,0,0,1,0,0,0,0,1
3304,10.0,20.53,1,0,0,0,0,1,0,0,0,1,0,0
3305,35.0,17.0,0,0,0,0,1,0,1,1,0,0,0,0
3306,9.0,17.49,1,1,1,0,0,0,0,0,0,0,1,0
3307,80.0,26.73,0,0,0,0,1,0,1,0,0,0,0,1
3308,64.0,60.39,0,1,0,0,0,1,0,0,1,0,0,0
3309,79.0,24.96,0,0,0,0,0,0,1,0,1,0,0,0
3310,69.0,22.15,0,0,0,0,1,0,1,0,0,0,0,1
3311,40.0,23.25,1,0,0,0,1,0,1,0,0,1,0,0
3312,65.0,89.91,1,0,0,0,1,0,1,0,1,0,0,0
3313,90.0,75.98,1,0,0,0,1,1,0,0,0,0,1,0
3314,77.0,57.35,1,1,0,0,0,1,0,0,0,0,0,1
3315,1.0,62.01,0,0,0,0,1,0,1,0,0,1,0,0
3316,55.0,18.49,0,1,0,0,0,1,0,1,0,0,0,0
3317,71.0,20.17,0,1,0,0,0,1,0,0,0,0,0,0
3318,70.0,81.02,0,1,1,0,0,0,0,0,0,0,0,0
3319,75.0,19.09,0,0,0,0,0,0,0,0,0,1,0,0
3320,32.0,17.54,1,1,1,0,0,1,0,0,0,0,1,0
3321,63.0,28.01,1,0,0,0,0,0,1,0,0,0,1,0
3322,94.0,22.22,0,1,0,0,0,1,0,0,0,1,0,0
3323,89.0,17.77,1,1,1,0,0,0,0,0,0,0,1,0
3324,80.0,70.96,0,0,1,0,0,0,1,0,1,0,0,0
3325,15.0,24.49,1,1,0,1,0,1,0,0,1,0,0,0
3326,100.0,66.66,0,0,0,1,0,0,1,0,0,0,0,0
3327,53.0,35.76,0,1,0,0,0,1,0,0,0,1,0,0
3328,63.0,18.09,0,1,0,0,0,1,0,1,0,0,0,0
3329,15.0,21.29,0,0,0,0,1,0,1,1,0,0,0,0
3330,63.0,11.79,0,0,0,0,0,0,1,0,0,0,1,0
3331,72.0,84.7,0,1,0,0,0,0,0,0,0,0,1,0
3332,6.0,23.1,1,0,0,0,0,0,1,1,0,0,0,0
3333,73.0,72.47,0,0,1,0,0,0,1,0,0,1,0,0
3334,74.0,22.29,0,1,0,0,0,0,0,1,0,0,0,0
3335,81.0,67.11,0,1,0,0,0,1,0,1,0,0,0,0
3336,12.0,75.4,1,0,0,0,0,0,1,1,0,0,0,0
3337,6.0,19.19,0,1,0,0,1,0,0,0,0,0,1,0
3338,42.0,20.9,0,1,1,0,0,1,0,0,0,0,1,0
3339,95.0,66.3,0,1,0,0,1,1,0,0,1,0,0,0
3340,6.0,21.66,0,0,1,0,0,0,1,0,0,0,1,0
3341,55.0,15.54,0,0,0,0,1,0,1,0,0,1,0,0
3342,18.0,22.28,0,0,0,0,0,1,0,0,1,0,0,0
3343,16.0,25.45,0,1,0,0,0,1,0,1,0,0,0,0
3344,86.0,80.44,1,0,0,0,0,0,0,0,0,1,0,0
3345,15.0,25.01,0,1,0,0,0,1,0,0,0,0,1,0
3346,40.0,23.74,1,1,1,0,0,0,0,0,1,0,0,0
3347,19.0,83.15,0,1,0,0,1,1,0,0,1,0,0,0
3348,26.0,18.31,0,0,0,1,0,1,0,0,0,1,0,0
3349,86.0,15.44,1,1,0,0,0,0,0,1,0,0,0,0
3350,53.0,18.65,0,1,0,0,1,1,0,0,1,0,0,0
3351,52.0,24.16,0,1,0,0,0,1,0,0,0,1,0,0
3352,98.0,20.46,0,1,1,0,0,0,0,0,0,0,1,0
3353,89.0,14.8,0,0,0,1,0,0,1,1,0,0,0,0
3354,52.0,61.96,1,1,1,0,0,0,0,0,0,1,0,0
3355,20.0,24.37,0,0,0,0,0,0,1,0,0,0,1,0
3356,69.0,18.84,0,1,0,0,0,0,0,0,0,0,0,1
3357,36.0,18.25,0,0,0,1,0,0,1,0,0,0,0,1
3358,42.0,17.13,0,1,0,0,0,0,0,1,0,0,0,0
3359,62.0,75.57,0,1,1,0,0,0,0,0,1,0,0,0
3360,31.0,81.71,0,0,0,1,0,0,1,0,1,0,0,0
3361,6.0,17.03,1,0,0,0,0,1,0,0,0,1,0,0
3362,88.0,28.42,1,1,1,0,0,1,0,0,0,1,0,0
3363,69.0,12.13,0,0,1,0,0,0,1,0,0,0,0,0
3364,96.0,51.87,0,0,0,0,1,0,1,0,0,0,0,0
3365,74.0,20.33,0,1,0,0,1,1,0,0,0,0,1,0
3366,7.0,29.73,0,1,1,0,0,0,0,1,0,0,0,0
3367,71.0,71.45,0,1,0,0,0,1,0,0,0,0,1,0
3368,10.0,21.44,0,0,0,0,0,0,1,1,0,0,0,0
3369,42.0,77.17,1,1,0,0,0,1,0,1,0,0,0,0
3370,47.0,19.84,0,1,0,0,0,1,0,0,0,0,1,0
3371,86.0,17.5,0,1,0,0,0,1,0,0,1,0,0,0
3372,66.0,22.2,0,0,0,0,0,0,1,1,0,0,0,0
3373,32.0,79.9,0,0,1,0,0,0,0,0,0,0,0,0
3374,67.0,18.1,1,1,0,0,0,1,0,0,0,0,0,1
3375,86.0,23.98,0,0,0,1,0,1,0,0,1,0,0,0
3376,15.0,16.47,1,0,0,1,0,0,1,0,1,0,0,0
3377,15.0,19.45,1,0,0,0,1,0,1,1,0,0,0,0
3378,5.0,18.31,0,0,0,1,0,0,1,1,0,0,0,0
3379,79.0,16.84,0,1,0,0,0,0,0,0,1,0,0,0
3380,54.0,24.56,0,1,0,1,0,0,0,0,0,1,0,0
3381,58.0,16.75,0,0,1,0,0,1,0,0,1,0,0,0
3382,57.0,70.12,0,1,0,0,0,0,0,0,0,0,1,0
3383,18.0,65.63,0,1,1,0,0,0,0,0,0,1,0,0
3384,19.0,23.51,0,1,0,1,0,1,0,0,1,0,0,0
3385,51.0,16.45,0,1,0,0,0,0,0,0,0,0,1,0
3386,48.0,81.35,0,0,0,0,0,0,1,0,0,0,0,0
3387,18.0,22.36,1,0,0,0,1,0,1,0,0,0,0,1
3388,6.0,17.49,1,1,1,0,0,0,0,0,0,0,0,1
3389,39.0,25.59,0,0,0,0,1,0,1,0,0,1,0,0
3390,49.0,79.76,1,0,0,0,1,0,1,0,0,1,0,0
3391,94.0,68.13,0,0,1,0,0,0,1,0,0,0,1,0
3392,96.0,15.28,0,1,0,0,1,1,0,1,0,0,0,0
3393,1.0,22.01,0,0,1,0,0,0,1,1,0,0,0,0
3394,68.0,77.23,0,0,0,0,0,0,1,0,1,0,0,0
3395,77.0,14.55,0,1,0,0,0,0,0,0,0,1,0,0
3396,57.0,13.59,1,0,0,0,1,0,1,1,0,0,0,0
3397,85.0,57.05,1,0,1,0,0,0,1,1,0,0,0,0
3398,52.0,18.33,0,1,1,0,0,1,0,1,0,0,0,0
3399,21.0,22.15,1,1,0,0,1,1,0,1,0,0,0,0
3400,85.0,22.52,0,0,1,0,0,0,1,0,1,0,0,0
3401,81.0,75.07,1,0,0,0,1,0,1,0,1,0,0,0
3402,9.0,47.98,0,0,0,0,0,0,1,0,0,0,0,0
3403,36.0,22.66,1,0,1,0,0,0,1,0,0,0,0,1
3404,94.0,75.57,0,0,0,0,0,0,0,0,1,0,0,0
3405,77.0,22.09,1,1,0,0,0,1,0,0,1,0,0,0
3406,95.0,19.84,0,0,0,0,1,0,1,0,0,0,0,0
3407,49.0,19.86,0,1,0,1,0,0,0,1,0,0,0,0
3408,74.0,19.6,0,0,0,0,1,0,1,0,0,1,0,0
3409,33.0,17.5,0,1,0,0,1,0,0,1,0,0,0,0
3410,84.0,19.2,1,1,0,0,0,1,0,0,0,1,0,0
3411,40.0,11.55,1,1,0,0,1,1,0,0,0,1,0,0
3412,34.0,16.85,0,0,0,0,1,0,1,1,0,0,0,0
3413,62.0,25.25,0,1,0,1,0,0,0,0,0,1,0,0
3414,99.0,18.11,0,0,1,0,0,0,1,0,0,1,0,0
3415,3.0,23.72,0,1,0,0,1,1,0,0,1,0,0,0
3416,79.0,21.9,0,0,0,0,0,0,1,0,0,1,0,0
3417,96.0,20.92,1,0,0,0,1,0,1,0,1,0,0,0
3418,27.0,70.79,1,1,0,0,0,0,0,0,0,0,1,0
3419,64.0,74.59,1,1,1,0,0,0,0,0,0,0,1,0
3420,15.0,71.1,0,1,1,0,0,1,0,1,0,0,0,0
3421,69.0,95.99,0,0,0,0,1,0,1,0,1,0,0,0
3422,2.0,19.28,0,0,1,0,0,0,0,1,0,0,0,0
3423,53.0,66.71,0,0,0,0,1,0,1,0,0,1,0,0
3424,69.0,27.94,0,1,0,0,0,0,0,1,0,0,0,0
3425,75.0,73.2,0,0,0,0,1,0,1,0,0,1,0,0
3426,71.0,17.6,0,0,0,0,1,0,1,0,1,0,0,0
3427,98.0,57.33,0,0,0,1,0,0,1,0,0,1,0,0
3428,89.0,24.34,0,0,1,0,0,0,1,1,0,0,0,0
3429,31.0,27.19,1,0,0,0,0,0,1,1,0,0,0,0
3430,42.0,63.44,0,0,0,0,0,1,0,0,0,0,0,1
3431,61.0,14.92,1,1,0,1,0,0,0,0,0,0,1,0
3432,40.0,23.26,1,1,0,0,0,0,0,1,0,0,0,0
3433,19.0,27.23,0,0,0,0,0,0,1,0,0,0,1,0
3434,94.0,67.75,0,1,0,0,0,1,0,1,0,0,0,0
3435,26.0,20.79,0,1,1,0,0,1,0,1,0,0,0,0
3436,46.0,77.07,0,0,0,0,1,0,1,0,1,0,0,0
3437,71.0,23.78,0,0,0,0,0,0,1,0,0,0,0,1
3438,87.0,19.27,1,0,1,0,0,0,1,0,1,0,0,0
3439,15.0,18.14,0,0,0,1,0,0,1,0,1,0,0,0
3440,90.0,17.54,0,0,1,0,0,1,0,1,0,0,0,0
3441,69.0,16.6,0,1,0,0,1,1,0,1,0,0,0,0
3442,51.0,21.43,0,0,1,0,0,0,0,0,0,1,0,0
3443,0.0,24.35,0,1,0,0,1,1,0,0,0,1,0,0
3444,7.0,12.5,0,0,0,0,0,0,1,0,0,1,0,0
3445,65.0,22.12,0,1,0,0,0,0,0,0,0,1,0,0
3446,5.0,64.9,1,1,0,0,0,0,0,0,0,1,0,0
3447,65.0,16.64,0,1,1,0,0,1,0,0,0,1,0,0
3448,19.0,17.94,1,0,0,1,0,0,1,0,0,0,0,1
3449,21.0,13.08,1,1,1,0,0,0,0,0,0,0,0,0
3450,34.0,22.25,0,0,0,1,0,0,1,0,0,1,0,0
3451,57.0,68.34,0,0,1,0,0,0,1,1,0,0,0,0
3452,16.0,16.05,0,1,0,0,0,1,0,0,0,1,0,0
3453,13.0,21.23,0,0,1,0,0,0,0,0,0,1,0,0
3454,20.0,71.07,0,0,1,0,0,0,0,1,0,0,0,0
3455,81.0,13.12,0,0,1,0,0,0,1,0,0,1,0,0
3456,39.0,16.96,0,1,0,1,0,0,0,0,0,0,0,0
3457,13.0,18.83,0,0,0,0,0,0,1,1,0,0,0,0
3458,33.0,22.31,0,1,0,0,0,0,0,0,0,1,0,0
3459,78.0,50.64,0,0,1,0,0,0,1,0,0,0,0,1
3460,76.0,20.58,0,1,0,0,1,1,0,0,0,0,0,1
3461,59.0,61.48,0,0,0,1,0,0,0,0,0,0,0,1
3462,63.0,61.21,0,0,0,0,0,0,1,0,0,0,0,0
3463,66.0,17.99,1,1,1,0,0,0,0,0,0,1,0,0
3464,63.0,16.65,1,1,0,1,0,0,0,1,0,0,0,0
3465,26.0,57.46,0,1,0,0,0,1,0,0,0,0,1,0
3466,50.0,63.44,0,0,0,0,1,0,0,0,1,0,0,0
3467,63.0,65.21,0,1,1,0,0,1,0,0,0,1,0,0
3468,35.0,15.04,0,1,1,0,0,1,0,1,0,0,0,0
3469,53.0,24.09,0,0,0,0,1,0,1,0,1,0,0,0
3470,59.0,14.23,1,1,1,0,0,0,0,0,1,0,0,0
3471,24.0,23.8,0,0,0,0,1,0,1,0,0,0,0,1
3472,41.0,18.69,0,1,0,0,1,0,0,1,0,0,0,0
3473,23.0,23.18,0,0,1,0,0,0,0,0,0,0,1,0
3474,52.0,25.05,1,1,0,0,1,0,0,0,0,0,0,0
3475,40.0,18.94,0,0,0,0,0,0,1,0,0,0,1,0
3476,2.0,67.56,0,0,1,0,0,0,1,1,0,0,0,0
3477,78.0,21.78,1,0,0,0,1,0,1,1,0,0,0,0
3478,35.0,74.21,1,0,0,1,0,1,0,1,0,0,0,0
3479,17.0,66.44,1,1,0,0,1,1,0,0,0,0,1,0
