,email_open_rate,time_in_product_mins,country_AU,devices_Desktop,referrer_channels_Direct,referrer_channels_None,referrer_channels_Organic,campaigns_au_nz_eofy,campaigns_au_nz_mobile_product_launch,industries_Construction,industries_Education,industries_Finance,industries_Healthcare,industries_Hospitality
3773,24.0,24.93,1,1,0,0,1,0,0,0,0,1,0,0
3774,60.0,17.23,0,0,0,0,0,0,1,0,0,0,0,0
3775,91.0,19.12,0,1,0,0,0,1,0,0,0,1,0,0
3776,46.0,24.23,1,0,0,1,0,0,0,0,0,1,0,0
3777,58.0,19.33,1,0,0,1,0,0,1,0,0,1,0,0
3778,40.0,26.72,0,0,0,0,1,0,1,0,0,1,0,0
3779,34.0,16.85,0,0,0,0,1,0,1,1,0,0,0,0
3780,78.0,8.77,0,1,0,1,0,0,0,0,0,0,1,0
3781,82.0,18.44,0,1,0,0,0,1,0,0,0,1,0,0
3782,66.0,27.86,0,0,1,0,0,0,1,1,0,0,0,0
3783,37.0,16.29,0,0,0,1,0,0,1,0,0,1,0,0
3784,34.0,11.38,0,1,0,0,1,1,0,0,0,0,1,0
3785,25.0,17.11,0,0,0,0,0,0,1,0,0,0,0,1
3786,28.0,15.64,1,0,0,0,1,1,0,0,0,1,0,0
3787,31.0,70.85,0,0,0,0,0,0,1,0,1,0,0,0
3788,34.0,13.74,1,0,1,0,0,0,1,0,0,0,0,1
3789,33.0,23.1,0,1,1,0,0,1,0,1,0,0,0,0
3790,39.0,19.5,0,1,0,0,0,0,0,0,0,1,0,0
3791,19.0,20.22,0,0,0,0,1,0,1,0,1,0,0,0
3792,32.0,22.38,1,1,1,0,0,1,0,0,0,1,0,0
3793,100.0,77.29,0,0,0,0,1,0,1,0,0,1,0,0
3794,42.0,64.82,0,0,0,1,0,0,1,1,0,0,0,0
3795,26.0,15.69,0,0,1,0,0,0,1,0,0,1,0,0
3796,85.0,11.97,0,0,0,1,0,0,1,0,1,0,0,0
3797,62.0,26.65,1,0,1,0,0,0,1,0,0,1,0,0
3798,37.0,28.8,0,1,0,0,1,1,0,0,0,0,1,0
3799,41.0,73.34,1,1,1,0,0,0,0,0,0,1,0,0
3800,58.0,18.92,0,1,0,0,1,0,0,1,0,0,0,0
3801,31.0,75.37,0,0,0,0,1,0,1,0,0,0,0,0
3802,43.0,16.1,0,0,1,0,0,1,0,1,0,0,0,0
3803,31.0,22.87,0,1,0,1,0,0,0,1,0,0,0,0
3804,36.0,56.84,0,0,1,0,0,0,1,1,0,0,0,0
3805,8.0,25.51,0,1,0,0,0,1,0,0,1,0,0,0
3806,8.0,17.27,0,1,1,0,0,1,0,0,0,1,0,0
3807,78.0,82.38,0,1,0,0,0,0,0,0,0,0,0,1
3808,89.0,70.16,1,1,0,0,1,1,0,1,0,0,0,0
3809,37.0,27.44,1,0,1,0,0,0,1,1,0,0,0,0
3810,51.0,74.94,1,1,1,0,0,1,0,0,0,1,0,0
3811,68.0,17.09,0,0,0,1,0,0,1,0,0,1,0,0
3812,55.0,17.64,0,1,0,0,1,1,0,0,1,0,0,0
3813,26.0,21.6,1,1,1,0,0,0,0,0,0,0,0,1
3814,61.0,67.64,0,0,0,0,0,0,1,1,0,0,0,0
3815,25.0,20.28,0,1,1,0,0,0,0,0,0,1,0,0
3816,45.0,75.12,0,1,0,0,0,1,0,0,0,0,1,0
3817,27.0,72.51,1,0,1,0,0,0,1,0,0,1,0,0
3818,42.0,19.86,0,1,0,0,0,0,0,0,0,0,0,1
3819,62.0,19.39,1,1,1,0,0,0,0,0,1,0,0,0
3820,87.0,82.46,0,0,1,0,0,0,1,0,0,0,0,1
3821,37.0,78.94,0,0,1,0,0,0,1,0,0,0,1,0
3822,76.0,18.79,0,0,0,0,1,0,1,0,0,1,0,0
3823,67.0,21.79,0,0,0,0,1,0,1,0,0,1,0,0
3824,43.0,23.58,0,0,1,0,0,0,1,0,0,0,1,0
3825,7.0,66.04,0,0,1,0,0,0,0,0,0,0,1,0
3826,88.0,26.35,0,0,0,0,1,0,1,1,0,0,0,0
3827,45.0,18.19,0,1,0,0,1,1,0,0,0,0,1,0
3828,100.0,27.05,0,1,0,1,0,0,0,1,0,0,0,0
3829,67.0,73.09,0,1,0,0,1,1,0,0,0,0,0,1
3830,59.0,24.58,0,0,0,0,0,0,1,0,0,0,0,1
3831,35.0,21.73,0,0,1,0,0,0,1,0,1,0,0,0
3832,15.0,20.89,0,0,0,0,1,0,1,0,0,1,0,0
3833,8.0,17.71,0,0,0,1,0,0,1,0,0,0,0,1
3834,53.0,19.62,0,1,0,0,0,0,0,0,0,1,0,0
3835,44.0,12.73,0,1,1,0,0,0,0,0,0,0,0,1
3836,12.0,74.63,0,0,1,0,0,0,1,0,1,0,0,0
3837,68.0,16.23,1,0,0,1,0,0,1,0,0,1,0,0
3838,33.0,9.83,0,1,0,0,0,0,0,0,1,0,0,0
3839,79.0,15.83,0,1,1,0,0,1,0,0,0,1,0,0
3840,41.0,74.45,0,1,0,0,1,1,0,0,1,0,0,0
3841,95.0,23.91,0,0,0,0,1,0,1,0,1,0,0,0
3842,34.0,17.19,0,0,1,0,0,0,0,0,0,1,0,0
3843,8.0,69.16,0,1,0,1,0,0,0,0,0,1,0,0
3844,76.0,15.58,0,1,0,0,1,1,0,1,0,0,0,0
3845,58.0,17.76,0,1,0,0,1,0,0,0,1,0,0,0
3846,94.0,19.57,0,0,0,1,0,0,1,0,1,0,0,0
3847,48.0,20.88,0,1,0,0,1,0,0,1,0,0,0,0
3848,0.0,20.05,0,1,0,0,0,1,0,0,0,0,1,0
3849,25.0,74.07,0,0,1,0,0,0,1,1,0,0,0,0
3850,92.0,82.23,1,0,1,0,0,0,1,0,0,0,1,0
3851,9.0,14.21,0,0,1,0,0,0,1,0,1,0,0,0
3852,78.0,13.32,1,1,0,0,0,0,0,0,0,1,0,0
3853,49.0,18.87,0,1,0,0,0,1,0,0,0,1,0,0
3854,48.0,21.07,1,0,1,0,0,0,1,0,0,1,0,0
3855,58.0,19.31,0,1,0,0,0,0,0,0,0,1,0,0
3856,67.0,18.57,0,0,0,0,1,0,1,0,1,0,0,0
3857,14.0,23.8,0,0,0,0,1,0,0,0,1,0,0,0
3858,94.0,70.47,1,1,1,0,0,1,0,1,0,0,0,0
3859,40.0,19.0,0,0,0,0,1,0,1,0,1,0,0,0
3860,61.0,23.39,0,1,0,0,1,1,0,0,0,1,0,0
3861,82.0,21.79,0,0,0,0,1,0,1,0,0,1,0,0
3862,63.0,65.68,0,0,1,0,0,0,1,0,1,0,0,0
3863,75.0,23.87,1,0,0,0,0,0,0,0,0,0,0,0
3864,88.0,76.58,1,1,0,0,0,0,0,1,0,0,0,0
3865,41.0,18.23,0,1,1,0,0,1,0,0,0,1,0,0
3866,70.0,18.98,0,1,1,0,0,0,0,0,1,0,0,0
3867,100.0,66.0,0,0,1,0,0,0,1,0,1,0,0,0
3868,42.0,25.56,0,1,0,0,1,0,0,0,1,0,0,0
3869,2.0,19.59,0,1,0,0,0,1,0,0,0,0,1,0
3870,44.0,23.33,0,0,0,0,1,0,1,1,0,0,0,0
3871,63.0,75.3,1,0,1,0,0,0,1,0,0,1,0,0
3872,96.0,24.32,0,1,0,0,1,1,0,1,0,0,0,0
3873,86.0,27.08,1,0,0,0,1,0,1,1,0,0,0,0
3874,57.0,19.02,0,0,0,0,1,0,1,0,0,0,0,1
3875,13.0,69.32,1,1,1,0,0,1,0,0,0,1,0,0
3876,19.0,84.44,0,1,1,0,0,1,0,0,0,0,0,1
3877,36.0,15.64,0,1,0,0,1,0,0,1,0,0,0,0
3878,34.0,77.95,0,0,1,0,0,0,1,0,1,0,0,0
3879,10.0,28.86,0,0,0,1,0,0,1,0,1,0,0,0
3880,78.0,18.5,0,1,0,0,1,1,0,0,1,0,0,0
3881,56.0,21.54,0,1,0,0,1,0,0,1,0,0,0,0
3882,98.0,22.25,1,0,0,1,0,0,0,0,1,0,0,0
3883,35.0,67.05,0,0,1,0,0,0,1,1,0,0,0,0
3884,63.0,15.29,0,0,0,1,0,0,0,1,0,0,0,0
3885,10.0,73.8,1,1,0,0,1,0,0,0,0,0,0,1
3886,34.0,10.83,1,0,0,0,1,0,1,1,0,0,0,0
3887,44.0,21.84,0,0,0,0,1,0,1,1,0,0,0,0
3888,68.0,19.7,0,0,0,0,0,1,0,0,0,0,1,0
3889,28.0,18.11,1,0,1,0,0,0,1,0,0,0,1,0
3890,87.0,57.77,0,1,0,0,1,0,0,0,0,1,0,0
3891,86.0,68.26,0,0,0,0,0,0,1,0,1,0,0,0
3892,34.0,16.15,1,1,0,0,1,0,0,0,0,0,1,0
3893,38.0,64.55,0,1,1,0,0,0,0,1,0,0,0,0
3894,6.0,26.67,1,0,0,1,0,0,1,0,0,0,0,0
3895,67.0,75.07,0,1,0,0,0,1,0,0,0,1,0,0
3896,90.0,20.47,1,1,0,0,1,0,0,1,0,0,0,0
3897,65.0,20.16,0,0,1,0,0,0,1,0,0,0,0,0
3898,87.0,76.88,0,1,0,1,0,1,0,0,0,1,0,0
3899,34.0,19.01,0,0,1,0,0,0,1,0,0,0,0,1
3900,10.0,18.0,0,0,0,1,0,0,1,0,0,0,1,0
3901,19.0,62.3,0,1,0,0,0,0,0,0,0,0,0,1
3902,95.0,28.46,0,0,1,0,0,0,1,0,0,1,0,0
3903,48.0,15.97,1,0,0,0,1,0,1,0,0,0,0,0
3904,77.0,25.6,0,0,0,0,1,0,1,0,0,1,0,0
3905,24.0,20.44,0,0,0,0,0,0,1,0,0,0,1,0
3906,75.0,25.93,0,1,0,0,1,1,0,1,0,0,0,0
3907,47.0,18.47,0,1,0,0,0,1,0,0,0,1,0,0
3908,79.0,22.74,0,1,1,0,0,1,0,1,0,0,0,0
3909,37.0,21.83,0,0,0,0,1,0,1,0,0,0,0,0
3910,90.0,24.43,0,1,0,1,0,1,0,0,0,0,0,0
3911,2.0,22.73,1,0,0,0,1,0,1,0,0,1,0,0
3912,97.0,20.71,1,0,1,0,0,0,1,0,1,0,0,0
3913,9.0,21.89,0,1,0,1,0,0,0,0,0,1,0,0
3914,66.0,19.62,0,1,1,0,0,1,0,0,0,1,0,0
3915,11.0,51.41,0,1,0,0,1,0,0,0,0,0,1,0
3916,91.0,28.26,0,0,0,0,0,0,1,0,0,0,0,0
3917,12.0,19.96,0,1,0,1,0,1,0,0,0,0,0,0
3918,99.0,69.93,0,1,1,0,0,0,0,0,0,0,1,0
3919,29.0,14.25,0,0,0,0,0,0,1,0,0,0,1,0
3920,22.0,71.17,1,0,0,0,1,1,0,0,0,1,0,0
3921,15.0,19.45,1,0,0,0,1,0,1,1,0,0,0,0
3922,61.0,66.04,1,1,0,0,1,0,0,0,0,0,1,0
3923,33.0,18.87,0,0,0,0,0,1,0,0,1,0,0,0
3924,13.0,66.45,0,1,0,0,0,1,0,0,0,0,1,0
3925,57.0,23.4,0,1,1,0,0,1,0,1,0,0,0,0
3926,48.0,19.06,0,0,0,0,1,0,1,1,0,0,0,0
3927,41.0,65.42,0,0,0,0,0,0,1,0,0,1,0,0
3928,59.0,18.6,1,0,1,0,0,0,1,0,0,0,0,1
3929,83.0,74.36,0,1,1,0,0,0,0,0,0,1,0,0
3930,78.0,72.91,0,1,0,0,1,0,0,0,0,1,0,0
3931,45.0,13.01,1,0,1,0,0,1,0,0,0,0,0,0
3932,70.0,17.53,0,1,0,0,1,0,0,1,0,0,0,0
3933,57.0,24.3,0,1,0,0,0,0,0,0,1,0,0,0
3934,26.0,18.32,0,0,0,0,0,0,1,0,0,1,0,0
3935,93.0,19.17,0,0,0,0,0,0,1,1,0,0,0,0
3936,92.0,24.73,1,1,1,0,0,1,0,0,0,1,0,0
3937,38.0,14.8,0,1,0,0,0,0,0,0,0,0,1,0
3938,65.0,79.15,0,1,1,0,0,0,0,0,1,0,0,0
3939,33.0,22.2,0,1,0,0,0,0,0,1,0,0,0,0
3940,52.0,71.62,0,1,0,0,1,1,0,0,0,0,0,1
3941,3.0,20.75,0,1,0,0,1,0,0,0,0,1,0,0
3942,68.0,63.49,1,1,0,1,0,1,0,0,0,0,0,1
3943,23.0,16.67,0,0,0,0,0,0,1,1,0,0,0,0
3944,15.0,23.78,0,1,0,0,0,0,0,1,0,0,0,0
3945,20.0,18.88,0,1,1,0,0,0,0,0,0,0,0,1
3946,96.0,15.68,0,1,1,0,0,1,0,0,0,1,0,0
3947,71.0,74.43,0,1,0,0,1,0,0,1,0,0,0,0
3948,64.0,17.99,0,0,0,0,1,0,1,1,0,0,0,0
3949,67.0,19.53,0,1,0,0,0,0,0,1,0,0,0,0
3950,96.0,26.43,0,0,0,0,0,0,1,0,1,0,0,0
3951,97.0,79.25,0,1,1,0,0,1,0,0,1,0,0,0
3952,48.0,89.6,0,0,0,0,0,0,1,1,0,0,0,0
3953,61.0,62.04,0,1,0,0,1,1,0,0,0,1,0,0
3954,92.0,26.51,1,1,1,0,0,0,0,0,0,0,1,0
3955,88.0,18.78,0,0,0,0,0,1,0,0,1,0,0,0
3956,91.0,23.63,1,0,0,0,0,0,1,0,0,0,1,0
3957,82.0,19.71,0,0,1,0,0,0,1,1,0,0,0,0
3958,100.0,19.27,0,0,0,1,0,0,1,0,0,1,0,0
3959,70.0,76.36,0,1,0,0,1,0,0,0,0,1,0,0
3960,21.0,23.56,0,1,0,0,1,1,0,0,0,0,1,0
3961,90.0,67.88,0,0,0,0,0,0,1,0,0,0,0,1
3962,6.0,25.87,0,0,1,0,0,0,1,1,0,0,0,0
3963,95.0,73.04,0,1,0,0,1,1,0,0,0,0,1,0
3964,89.0,19.13,0,1,1,0,0,1,0,0,1,0,0,0
3965,58.0,21.63,0,0,0,0,0,0,1,1,0,0,0,0
3966,98.0,24.3,0,1,0,0,0,0,0,0,1,0,0,0
3967,23.0,23.23,1,1,0,1,0,0,0,0,1,0,0,0
3968,43.0,23.56,0,0,1,0,0,0,1,0,1,0,0,0
3969,90.0,65.3,0,1,1,0,0,0,0,0,0,0,1,0
3970,52.0,55.15,1,0,0,0,1,1,0,0,0,1,0,0
3971,71.0,64.8,0,1,1,0,0,1,0,0,0,0,1,0
3972,87.0,27.13,1,1,1,0,0,1,0,1,0,0,0,0
3973,15.0,19.81,0,0,0,0,1,0,1,1,0,0,0,0
3974,51.0,60.52,1,1,0,0,1,0,0,0,0,0,0,1
3975,65.0,64.83,1,1,0,0,0,0,0,0,0,0,0,1
3976,64.0,22.24,0,1,0,0,0,1,0,0,0,1,0,0
3977,48.0,12.14,0,1,0,0,0,1,0,0,1,0,0,0
3978,21.0,23.72,0,1,1,0,0,1,0,1,0,0,0,0
3979,41.0,21.17,0,1,0,0,1,1,0,0,0,1,0,0
3980,89.0,22.74,0,1,0,0,1,1,0,1,0,0,0,0
3981,16.0,81.56,1,1,0,0,0,1,0,0,1,0,0,0
3982,16.0,23.66,0,0,0,0,1,0,1,0,0,0,0,0
3983,66.0,17.62,0,1,0,1,0,0,0,0,0,1,0,0
3984,96.0,12.95,0,1,1,0,0,0,0,0,0,0,1,0
3985,11.0,18.76,0,1,0,0,0,0,0,1,0,0,0,0
3986,28.0,19.2,0,1,0,0,0,1,0,1,0,0,0,0
3987,43.0,67.67,0,0,1,0,0,1,0,0,1,0,0,0
3988,34.0,72.91,0,0,0,0,1,0,0,0,0,0,0,1
3989,42.0,23.6,0,1,0,0,1,1,0,0,0,0,0,0
3990,51.0,74.36,0,1,1,0,0,0,0,0,0,0,0,0
3991,94.0,21.14,0,1,0,0,0,0,0,0,0,0,1,0
3992,65.0,69.27,0,0,0,0,0,0,1,0,0,1,0,0
3993,50.0,74.05,0,0,1,0,0,0,1,0,0,1,0,0
3994,47.0,16.56,1,1,0,0,1,0,0,1,0,0,0,0
3995,29.0,23.68,0,0,0,0,1,0,1,0,0,1,0,0
3996,92.0,20.78,1,1,0,0,0,0,0,0,0,1,0,0
3997,94.0,72.56,0,0,1,0,0,0,1,1,0,0,0,0
3998,33.0,23.82,0,0,0,0,1,1,0,0,0,1,0,0
3999,9.0,71.54,0,0,0,0,1,0,1,1,0,0,0,0
4000,94.0,12.71,0,0,0,1,0,0,1,0,0,1,0,0
4001,33.0,25.98,0,1,0,1,0,0,0,1,0,0,0,0
4002,50.0,16.1,0,0,0,1,0,0,1,0,0,0,0,0
4003,36.0,90.61,0,1,0,0,0,0,0,0,0,0,1,0
4004,64.0,20.5,0,1,0,0,1,0,0,1,0,0,0,0
4005,83.0,19.96,0,1,0,0,1,1,0,0,0,1,0,0
4006,78.0,27.58,0,0,0,0,1,0,1,0,0,0,0,1
4007,92.0,19.74,0,1,0,0,0,0,0,0,0,1,0,0
4008,12.0,28.17,0,0,1,0,0,0,1,0,1,0,0,0
4009,7.0,18.2,0,0,1,0,0,0,0,1,0,0,0,0
4010,14.0,19.94,1,1,1,0,0,0,0,0,0,0,1,0
4011,68.0,8.45,0,1,0,0,0,0,0,0,0,0,0,1
4012,8.0,69.76,0,1,1,0,0,1,0,0,0,1,0,0
4013,29.0,21.0,0,0,0,0,0,0,0,1,0,0,0,0
4014,81.0,19.37,0,1,0,0,1,1,0,1,0,0,0,0
4015,49.0,69.7,0,1,0,0,0,0,0,0,1,0,0,0
4016,60.0,17.18,1,1,1,0,0,1,0,0,1,0,0,0
4017,50.0,68.56,1,1,0,0,0,1,0,1,0,0,0,0
4018,19.0,23.13,0,0,0,0,1,1,0,0,0,1,0,0
4019,29.0,21.05,0,1,0,1,0,0,0,0,0,0,1,0
4020,37.0,18.23,1,1,0,0,0,1,0,0,0,0,0,1
4021,61.0,67.26,0,1,0,0,1,1,0,0,0,0,1,0
4022,72.0,17.4,1,0,1,0,0,0,1,0,0,0,0,0
4023,7.0,21.49,0,0,0,0,0,0,1,1,0,0,0,0
4024,37.0,15.53,0,0,0,0,0,0,1,0,1,0,0,0
4025,47.0,26.68,0,0,0,1,0,1,0,0,0,1,0,0
4026,83.0,14.72,1,1,1,0,0,1,0,0,1,0,0,0
4027,79.0,22.93,1,1,1,0,0,1,0,0,1,0,0,0
4028,37.0,15.71,0,0,0,0,1,0,1,0,0,0,0,1
4029,46.0,21.05,0,0,0,1,0,0,1,0,0,0,0,1
4030,28.0,20.69,1,1,0,0,0,0,0,0,0,1,0,0
4031,94.0,68.65,0,1,0,0,1,1,0,0,0,1,0,0
4032,4.0,61.55,0,0,0,0,1,0,0,0,0,0,0,0
4033,56.0,25.97,0,0,1,0,0,0,1,0,0,0,1,0
4034,66.0,18.9,0,1,0,0,0,0,0,1,0,0,0,0
4035,29.0,24.53,0,0,0,0,0,1,0,0,0,0,1,0
4036,18.0,69.3,0,0,1,0,0,0,1,0,0,0,1,0
4037,65.0,21.79,0,1,0,0,0,1,0,1,0,0,0,0
4038,88.0,18.12,0,0,0,0,0,0,0,0,0,0,1,0
4039,27.0,25.38,0,0,0,0,1,0,1,0,1,0,0,0
4040,2.0,21.27,0,0,0,0,0,0,1,0,1,0,0,0
4041,75.0,18.43,1,0,0,1,0,0,1,0,0,0,1,0
4042,3.0,78.39,1,0,1,0,0,0,1,0,0,1,0,0
4043,85.0,62.37,0,1,0,1,0,1,0,0,0,1,0,0
4044,97.0,22.59,0,0,1,0,0,0,1,0,0,1,0,0
4045,60.0,15.78,0,0,0,0,0,0,1,0,0,1,0,0
4046,61.0,25.78,0,0,0,0,0,0,1,0,0,0,0,0
4047,26.0,54.99,0,1,0,0,1,1,0,0,0,1,0,0
4048,6.0,23.55,1,0,0,0,0,0,0,0,0,1,0,0
4049,16.0,70.33,0,0,0,0,0,0,1,1,0,0,0,0
4050,2.0,75.27,0,0,1,0,0,0,1,0,0,0,0,1
4051,71.0,17.89,1,1,0,0,1,0,0,1,0,0,0,0
4052,26.0,75.25,0,1,0,0,0,1,0,1,0,0,0,0
4053,44.0,62.56,0,0,1,0,0,0,0,0,0,0,0,0
4054,32.0,16.74,1,1,0,0,1,0,0,0,0,0,0,0
4055,50.0,78.16,1,0,1,0,0,0,1,0,1,0,0,0
4056,88.0,64.46,0,0,0,0,1,0,1,0,0,0,1,0
4057,63.0,16.13,0,1,0,0,1,0,0,0,0,1,0,0
4058,35.0,68.03,0,0,0,0,0,0,0,0,0,0,1,0
4059,2.0,77.35,0,1,0,0,1,0,0,0,1,0,0,0
4060,8.0,25.69,0,0,0,0,0,0,1,1,0,0,0,0
4061,56.0,15.92,0,1,0,0,0,1,0,0,0,0,1,0
4062,99.0,22.32,0,1,0,1,0,0,0,0,0,1,0,0
4063,49.0,69.85,0,1,0,0,1,1,0,1,0,0,0,0
4064,49.0,13.63,0,1,0,0,0,0,0,0,1,0,0,0
4065,39.0,78.26,0,0,0,0,1,0,1,0,0,0,0,1
4066,46.0,77.2,0,1,0,0,0,0,0,1,0,0,0,0
4067,29.0,67.28,0,1,1,0,0,1,0,0,0,0,0,1
4068,98.0,68.61,0,0,1,0,0,0,1,0,1,0,0,0
4069,95.0,16.94,0,1,0,0,1,1,0,0,0,1,0,0
4070,34.0,17.61,0,1,0,0,0,1,0,0,0,0,0,0
4071,76.0,17.82,1,1,0,0,0,0,0,1,0,0,0,0
4072,16.0,21.83,0,0,1,0,0,0,1,1,0,0,0,0
4073,11.0,22.88,0,0,1,0,0,0,1,1,0,0,0,0
4074,41.0,24.03,0,0,0,0,0,0,1,0,0,1,0,0
4075,69.0,66.15,1,1,1,0,0,1,0,0,0,1,0,0
4076,68.0,21.95,0,0,1,0,0,0,1,0,0,0,0,0
4077,32.0,61.26,0,1,0,0,0,0,0,0,0,0,1,0
4078,51.0,18.97,1,0,1,0,0,0,1,0,0,0,0,0
4079,7.0,19.16,1,1,0,0,0,1,0,1,0,0,0,0
4080,21.0,17.79,0,0,1,0,0,0,1,0,0,1,0,0
4081,87.0,20.87,1,0,1,0,0,0,1,1,0,0,0,0
4082,91.0,18.03,0,1,0,0,1,1,0,0,0,0,0,0
4083,37.0,11.36,1,1,0,1,0,0,0,0,0,0,1,0
4084,41.0,18.32,0,1,0,1,0,1,0,0,0,0,1,0
4085,38.0,68.03,0,0,0,0,0,0,1,1,0,0,0,0
4086,61.0,22.22,0,0,0,0,0,0,1,0,1,0,0,0
4087,49.0,17.83,0,1,0,0,1,0,0,0,0,0,0,1
4088,12.0,17.84,0,1,1,0,0,0,0,0,0,1,0,0
4089,69.0,56.3,0,1,0,0,0,1,0,0,1,0,0,0
4090,61.0,23.97,0,1,1,0,0,1,0,0,0,0,0,0
4091,60.0,20.23,0,0,0,0,1,0,1,0,0,1,0,0
4092,76.0,19.92,0,0,0,0,1,0,1,0,0,0,0,1
4093,55.0,71.79,1,1,1,0,0,1,0,0,1,0,0,0
4094,68.0,69.71,0,0,0,0,0,0,0,0,0,0,1,0
4095,55.0,22.19,0,1,0,0,0,1,0,0,0,1,0,0
4096,88.0,16.91,0,1,0,1,0,1,0,0,0,0,1,0
4097,9.0,14.92,0,1,0,0,0,0,0,0,0,1,0,0
4098,49.0,20.4,0,1,1,0,0,1,0,0,0,0,0,1
4099,7.0,28.91,1,0,0,0,1,0,0,1,0,0,0,0
4100,49.0,30.17,0,0,0,0,1,0,1,0,0,0,1,0
4101,38.0,23.79,1,1,1,0,0,0,0,0,0,1,0,0
4102,77.0,83.91,0,0,0,0,0,0,1,1,0,0,0,0
4103,40.0,79.41,0,1,0,0,1,0,0,0,0,0,1,0
4104,28.0,22.55,1,1,0,0,1,1,0,1,0,0,0,0
4105,29.0,16.76,0,1,0,0,1,0,0,0,0,1,0,0
4106,41.0,23.12,0,1,0,1,0,0,0,0,0,0,0,0
4107,39.0,15.89,0,0,0,0,0,0,1,0,0,0,1,0
4108,38.0,70.93,0,1,0,0,0,0,0,0,0,0,1,0
4109,32.0,13.91,0,0,0,0,0,0,1,0,0,0,0,1
4110,38.0,18.84,0,0,0,0,0,0,1,1,0,0,0,0
4111,75.0,15.82,0,0,0,0,0,0,1,0,0,1,0,0
4112,58.0,17.22,0,0,0,0,0,1,0,0,0,0,0,1
4113,86.0,19.85,0,0,0,0,0,0,1,1,0,0,0,0
4114,16.0,73.58,0,0,0,0,0,0,1,0,0,0,1,0
4115,16.0,19.49,0,0,0,0,0,0,1,1,0,0,0,0
4116,64.0,67.24,0,0,0,1,0,0,0,0,0,1,0,0
4117,38.0,14.98,1,0,0,0,0,0,1,1,0,0,0,0
4118,49.0,17.07,0,0,0,0,1,0,1,0,0,1,0,0
4119,36.0,48.31,1,1,0,0,1,1,0,0,0,0,0,0
4120,63.0,28.01,1,0,0,0,0,0,1,0,0,0,1,0
4121,37.0,78.46,0,1,0,0,1,1,0,0,1,0,0,0
4122,98.0,69.13,0,0,1,0,0,0,1,0,1,0,0,0
4123,41.0,79.04,0,0,0,1,0,1,0,0,0,1,0,0
4124,45.0,20.87,0,0,0,0,1,0,1,0,0,0,1,0
4125,44.0,66.61,0,0,1,0,0,0,1,1,0,0,0,0
4126,9.0,15.23,0,1,0,0,0,0,0,0,0,1,0,0
4127,29.0,70.99,0,1,0,0,0,0,0,0,0,1,0,0
4128,87.0,20.91,0,1,1,0,0,1,0,0,0,0,0,1
4129,75.0,53.19,0,1,0,0,0,0,0,0,0,0,0,0
4130,12.0,20.6,0,0,0,0,1,0,1,0,0,1,0,0
4131,21.0,79.14,1,1,0,1,0,1,0,1,0,0,0,0
4132,88.0,12.94,0,0,0,0,1,0,1,0,1,0,0,0
4133,56.0,23.19,0,1,1,0,0,0,0,0,0,0,1,0
4134,61.0,16.53,0,1,1,0,0,1,0,0,0,1,0,0
4135,77.0,20.87,0,0,0,0,0,0,1,1,0,0,0,0
4136,34.0,68.36,1,1,0,1,0,1,0,0,1,0,0,0
4137,77.0,19.5,1,1,0,0,1,1,0,0,0,1,0,0
4138,57.0,17.99,0,1,0,0,1,0,0,0,0,1,0,0
4139,22.0,20.45,0,0,0,0,0,0,1,0,1,0,0,0
4140,75.0,57.92,0,1,1,0,0,1,0,0,1,0,0,0
4141,44.0,18.77,0,1,0,1,0,0,0,1,0,0,0,0
4142,15.0,17.13,1,0,0,0,1,0,1,0,0,1,0,0
4143,42.0,15.43,0,0,0,1,0,0,1,0,0,0,1,0
4144,26.0,74.44,0,0,0,0,1,0,0,0,0,0,0,0
4145,57.0,72.26,1,0,1,0,0,0,0,0,0,1,0,0
4146,98.0,20.72,1,0,0,0,0,0,1,1,0,0,0,0
4147,25.0,67.11,0,0,0,1,0,0,1,0,0,1,0,0
4148,89.0,19.45,0,0,1,0,0,0,1,0,0,0,0,1
4149,22.0,75.36,1,0,1,0,0,0,0,0,1,0,0,0
4150,71.0,63.41,1,0,0,0,1,0,1,0,0,0,1,0
4151,85.0,74.78,0,0,0,1,0,0,1,0,0,1,0,0
4152,36.0,10.63,0,1,1,0,0,1,0,0,0,1,0,0
4153,91.0,21.75,0,1,0,0,1,0,0,0,0,0,1,0
4154,42.0,22.31,0,0,0,0,1,1,0,1,0,0,0,0
4155,74.0,82.52,1,1,0,0,0,1,0,0,0,0,1,0
4156,39.0,24.43,0,1,1,0,0,1,0,0,0,0,1,0
4157,10.0,21.16,1,1,0,0,1,0,0,0,0,0,1,0
4158,71.0,85.29,0,1,0,1,0,1,0,0,0,1,0,0
4159,17.0,17.48,0,0,0,0,0,0,1,0,0,1,0,0
4160,30.0,22.45,0,1,1,0,0,0,0,0,1,0,0,0
4161,89.0,65.72,0,0,1,0,0,0,1,0,0,0,0,0
4162,94.0,16.11,0,1,1,0,0,1,0,0,0,1,0,0
4163,26.0,68.66,1,0,1,0,0,0,1,0,0,0,0,0
4164,53.0,75.51,0,0,0,0,0,1,0,1,0,0,0,0
4165,17.0,20.19,0,0,0,0,0,0,1,0,0,0,0,1
4166,2.0,68.4,0,0,0,0,0,1,0,0,0,0,1,0
4167,39.0,15.8,0,0,0,0,1,0,1,1,0,0,0,0
4168,76.0,24.5,0,0,0,0,0,0,1,1,0,0,0,0
